house_index,bedrooms,property_type,property_subtype,locality,postal_code,street,number,box,kitchen,facades,price,furnished,terrace,terraceSurface,fireplace,fireplaceCount,buildingState,garden,gardenSurface,pool,landSurface,livingArea,surfaceOfThePlot,typeOfSale,energy_certificate
11030,3.0,HOUSE,HOUSE,Soumagne,4630,Rue Henri Gardier,6,,1.0,3.0,269000.0,0.0,1.0,20.0,0.0,0.0,AS_NEW,1.0,250.0,0.0,700.0,119.0,700.0,,B
11031,4.0,HOUSE,VILLA,Tremelo,3120,Meiboomlaan,44,,0.0,,498000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,826.0,212.0,826.0,,C
11032,3.0,HOUSE,HOUSE,Tervuren,3080,Kriekenbergstraat,19,,0.0,3.0,545000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,369.0,217.0,369.0,,A
11033,5.0,HOUSE,HOUSE,Keerbergen,3140,Oude Putsebaan,50A,,0.0,4.0,745000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,3547.0,387.0,3547.0,,D
11034,3.0,HOUSE,VILLA,Sint-Martens-Latem,9830,Constant Permekelaan,3,,0.0,4.0,895000.0,0.0,1.0,24.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,621.0,241.0,621.0,,A+
11036,2.0,APARTMENT,APARTMENT,Mechelen,2800,De Langhestraat,56,bus 102,0.0,2.0,175000.0,0.0,1.0,4.0,0.0,0.0,,0.0,0.0,0.0,,83.0,,,D
11039,1.0,APARTMENT,APARTMENT,Zottegem,9620,Meire,61,1,1.0,,269500.0,0.0,1.0,9.0,0.0,0.0,GOOD,0.0,0.0,0.0,,82.0,,,A
11040,2.0,APARTMENT,APARTMENT,ANTWERPEN 2018,2018,Miraeusstraat,12,1,1.0,,375000.0,0.0,1.0,20.0,0.0,0.0,GOOD,0.0,0.0,0.0,,100.0,,,C
11041,2.0,APARTMENT,APARTMENT,Auderghem,1160,Avenue Gabriel Emile Lebon,126,,1.0,,449000.0,0.0,1.0,25.0,0.0,0.0,AS_NEW,1.0,50.0,0.0,,120.0,,UnderOption,D
11042,3.0,APARTMENT,PENTHOUSE,Heist-aan-Zee,8301,Kursaalstraat,19,32,1.0,2.0,549000.0,0.0,1.0,16.0,0.0,0.0,GOOD,0.0,0.0,0.0,,120.0,,,B
11043,2.0,APARTMENT,SERVICE_FLAT,Woluwe-Saint-Pierre,1150,Val des Seigneurs,32,,1.0,2.0,550000.0,0.0,1.0,44.0,0.0,0.0,GOOD,0.0,0.0,0.0,,96.0,,,E
11044,4.0,HOUSE,HOUSE,Gavere,9890,Oude Pastorijstraat,2A,,0.0,4.0,665000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,368.0,165.0,368.0,,A
11045,2.0,APARTMENT,APARTMENT,Waterloo,1410,Venelle des 3 Sapins,2B,,1.0,3.0,685000.0,0.0,1.0,16.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,168.0,,UnderOption,B
11046,3.0,APARTMENT,APARTMENT,Heist-aan-Zee,8301,Graaf d'Ursellaan,5,61,1.0,2.0,685000.0,0.0,1.0,6.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,112.0,,,B
11047,4.0,APARTMENT,APARTMENT,Bruxelles,1000,Rue des Petits Carmes,24 C,,1.0,3.0,1175000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,1.0,,260.0,,UnderOption,D
11048,4.0,APARTMENT,APARTMENT,Aalst,9300,Kareelstraat,12,8,1.0,2.0,549000.0,0.0,1.0,15.0,0.0,0.0,GOOD,0.0,0.0,0.0,,180.0,,,B
11049,2.0,APARTMENT,APARTMENT,WILRIJK,2610,Sportstraat,33,2V,0.0,,165000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,93.0,,,F
11050,2.0,APARTMENT,APARTMENT,Aalst (9300),9300,Dirk Martensstraat,69,7,0.0,,225000.0,0.0,0.0,0.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,97.0,,,B
11051,3.0,APARTMENT,APARTMENT,WOLUWE-SAINT-PIERRE,1150,Rue du Collège Saint-Michel,30,,1.0,2.0,525000.0,0.0,1.0,6.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,130.0,,,C
11052,2.0,APARTMENT,APARTMENT,SCHOTEN,2900,Paalstraat,35,,1.0,2.0,475000.0,0.0,1.0,22.0,0.0,0.0,,0.0,0.0,0.0,,120.0,,,A+
11053,3.0,HOUSE,TOWN_HOUSE,Hoboken,2660,Catharina Lundenhof,14,,0.0,2.0,365000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,0.0,130.0,0.0,,B
11054,5.0,HOUSE,HOUSE,OUD-TURNHOUT,2360,Neerstraat,61,,1.0,2.0,499000.0,0.0,1.0,,0.0,0.0,,1.0,60.0,0.0,235.0,199.0,235.0,,
11055,4.0,HOUSE,HOUSE,HEIST-OP-DEN-BERG,2220,Werftsesteenweg,95,,1.0,4.0,599000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,320.0,0.0,,B
11056,3.0,HOUSE,VILLA,Maldegem,9990,Radestraat,5,,0.0,4.0,799000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,14357.0,222.0,14357.0,,C
11057,2.0,APARTMENT,APARTMENT,VILLERS-LE-BOUILLET,4530,Rue le Marais,76,A,1.0,2.0,249000.0,0.0,1.0,24.0,0.0,0.0,,0.0,0.0,0.0,,98.0,,,C
11058,2.0,APARTMENT,APARTMENT,MIDDELKERKE,8430,Cyriel De Grootelaan,2B,4F,1.0,,260000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,,80.0,,,B
11059,5.0,HOUSE,VILLA,TEMPLEUVE,7520,Rue Léon Herbo,3,,1.0,4.0,473000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,712.0,200.0,712.0,,B
11060,4.0,HOUSE,MIXED_USE_BUILDING,TIELT-WINGE,3390,Looikenstraat,12A,,1.0,3.0,585000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,875.0,294.0,875.0,,A
11061,1.0,APARTMENT,APARTMENT,Gent,9000,Nekkersputstraat,16,,0.0,,249000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,49.0,,,B
11063,3.0,HOUSE,HOUSE,Buggenhout,9255,Hauwerstraat,85,,1.0,3.0,625000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,431.0,168.0,431.0,,B
11064,3.0,HOUSE,VILLA,Erondegem,9420,Hoekstraat,19,,1.0,4.0,745000.0,0.0,0.0,0.0,1.0,1.0,AS_NEW,0.0,0.0,0.0,1762.0,453.0,1762.0,,B
11065,2.0,APARTMENT,APARTMENT,Libramont-Chevigny,6800,Rue des Chasseurs Ardennais,1,/C,1.0,,199000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,90.0,,,B
11066,2.0,APARTMENT,APARTMENT,Oostende,8400,Troonstraat,38,01.06,0.0,,320000.0,0.0,1.0,4.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,88.0,,,B
11067,2.0,APARTMENT,APARTMENT,Deinze,9800,Gentpoortstraat,66,6,1.0,,225000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,,99.0,,,C
11068,3.0,APARTMENT,APARTMENT,BOORTMEERBEEK,3190,Dorpsstraat,21A,101,0.0,2.0,285000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,107.0,,UnderOption,B
11069,2.0,APARTMENT,APARTMENT,Stekene,9190,Kerkstraat,4A,15,1.0,,360000.0,1.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,94.0,,,A
11070,5.0,HOUSE,VILLA,Oostkamp,8020,Warandestraat,14,,1.0,4.0,499000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,856.0,257.0,856.0,,C
11071,3.0,HOUSE,HOUSE,HERSELT,2230,Steenakkers,11,,1.0,4.0,584000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,1050.0,245.0,1050.0,UnderOption,A
11072,5.0,HOUSE,HOUSE,Stabroek,2940,Rode-Hoevelaan,53,,1.0,3.0,639000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,465.0,251.0,465.0,,B
11073,15.0,APARTMENT,APARTMENT,Oudenaarde,9700,Schoolstraat,31,,1.0,3.0,1057000.0,0.0,1.0,,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,,,,C
11074,3.0,HOUSE,HOUSE,HARELBEKE,8531,Kuurnsestraat,164,,1.0,3.0,385000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,687.0,175.0,687.0,,B
11075,3.0,HOUSE,HOUSE,Zingem,9750,Weistraat,33,,1.0,,470000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,5976.0,160.0,5976.0,,E
11076,4.0,HOUSE,HOUSE,Zedelgem,8210,Kloosterstraat,81,,1.0,4.0,779000.0,0.0,1.0,60.0,0.0,0.0,AS_NEW,1.0,1000.0,0.0,1371.0,379.0,1371.0,,B
11077,7.0,HOUSE,HOUSE,Kontich,2550,Nachtegaalstraat,129,,1.0,,865000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,2190.0,259.0,2190.0,,B
11078,1.0,APARTMENT,APARTMENT,Sint-Pieters-Leeuw,1600,Frans Timmermansstraat,68,2,1.0,,215000.0,0.0,0.0,0.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,62.0,,UnderOption,C
11079,4.0,APARTMENT,TRIPLEX,DENDERMONDE,9200,Briel,2,,1.0,2.0,319000.0,0.0,1.0,55.0,0.0,0.0,GOOD,0.0,0.0,0.0,,221.0,,,B
11080,3.0,APARTMENT,APARTMENT,ROESELARE,8800,Diksmuidsesteenweg,34,11,1.0,3.0,495000.0,0.0,1.0,51.0,0.0,0.0,GOOD,0.0,0.0,0.0,,135.0,,,A
11081,4.0,HOUSE,HOUSE,Ravels,2380,Kerkakker,7,,1.0,3.0,467000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,397.0,180.0,397.0,,A
11082,5.0,HOUSE,EXCEPTIONAL_PROPERTY,Sint-Pieters-Woluwe,1150,Clos des Essarts,16,,1.0,4.0,1950000.0,0.0,1.0,30.0,0.0,0.0,TO_BE_DONE_UP,1.0,670.0,0.0,1161.0,381.0,1161.0,,F
11083,3.0,APARTMENT,APARTMENT,Brussel,1000,Rue Gaucheret - Gaucheretstraat,6B,D,1.0,2.0,299000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,124.0,,,D
11084,3.0,HOUSE,HOUSE,Nazareth,9810,Steenweg Deinze,40a,,1.0,4.0,470000.0,0.0,1.0,,1.0,1.0,TO_BE_DONE_UP,0.0,0.0,0.0,1339.0,270.0,1339.0,,E
11086,2.0,APARTMENT,APARTMENT,DEURNE,2100,Bosuil,76,10,1.0,3.0,169000.0,0.0,1.0,7.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,103.0,,UnderOption,D
11087,2.0,APARTMENT,APARTMENT,TURNHOUT,2300,Generaal Van der Meerschstraat,81,3,1.0,3.0,175000.0,0.0,1.0,2.0,0.0,0.0,GOOD,0.0,0.0,0.0,,90.0,,,B
11088,2.0,APARTMENT,APARTMENT,BERCHEM,2600,Potvlietlaan,1,9C,1.0,2.0,175000.0,0.0,1.0,12.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,90.0,,,C
11089,2.0,APARTMENT,APARTMENT,Arlon (Stockem),6700,Rue des Cheminots,27,2,1.0,2.0,209000.0,0.0,0.0,0.0,0.0,0.0,GOOD,1.0,413.0,0.0,,65.0,,UnderOption,D
11090,1.0,APARTMENT,APARTMENT,BRUSSEL,1000,DIKSMUIDELAAN,4A,502,1.0,2.0,210000.0,1.0,1.0,3.0,0.0,0.0,GOOD,0.0,0.0,0.0,,59.0,,,E
11091,1.0,APARTMENT,APARTMENT,DUFFEL,2570,Geleweg,28,1,0.0,,215000.0,0.0,1.0,36.0,0.0,0.0,GOOD,1.0,215.0,0.0,,90.0,,UnderOption,C
11092,2.0,APARTMENT,APARTMENT,WILLEBROEK,2830,Groene Laan,2,102,1.0,2.0,225000.0,0.0,1.0,,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,75.0,,,C
11093,2.0,APARTMENT,APARTMENT,Berchem-Sainte-Agathe,1082,Rue Katteputstraat,38,,1.0,3.0,239000.0,0.0,1.0,8.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,88.0,,UnderOption,D
11094,3.0,APARTMENT,APARTMENT,WAVRE,1300,Rue de Namur,21,1er étage,1.0,2.0,269000.0,0.0,1.0,54.0,0.0,0.0,GOOD,0.0,0.0,0.0,,130.0,,,B
11095,2.0,APARTMENT,GROUND_FLOOR,GERPINNES,6280,Rue Albert I,23,0/1,1.0,2.0,270000.0,0.0,1.0,37.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,108.0,,,A
11096,1.0,APARTMENT,APARTMENT,Anderlecht,1070,Rue Félicien Rops,33,,1.0,3.0,279000.0,0.0,1.0,17.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,87.0,,UnderOption,C
11097,1.0,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,1200,Avenue Oscar Jespers,40,,1.0,4.0,325000.0,0.0,1.0,6.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,75.0,,UnderOption,C
11098,2.0,APARTMENT,APARTMENT,Anderlecht,1070,Rue Félicien Rops,37A,H21,1.0,2.0,335000.0,0.0,1.0,21.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,100.0,,UnderOption,B
11099,3.0,APARTMENT,APARTMENT,ZELLIK,1731,Frans Timmermansstraat,158,,1.0,2.0,365000.0,0.0,1.0,30.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,127.0,,UnderOption,B
11100,4.0,APARTMENT,DUPLEX,Heist-aan-Zee,8301,Graaf d'Ursellaan,11,71,1.0,2.0,1650000.0,0.0,1.0,40.0,0.0,0.0,GOOD,0.0,0.0,0.0,,173.0,,,B
11101,2.0,APARTMENT,APARTMENT,Brugge,8000,De Garre,3,,1.0,2.0,299000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,95.0,,,D
11102,3.0,HOUSE,HOUSE,Overijse,3090,Lindaal,37,,1.0,4.0,370000.0,0.0,1.0,20.0,0.0,0.0,,0.0,0.0,0.0,577.0,144.0,577.0,,E
11103,2.0,APARTMENT,APARTMENT,ANTWERPEN,2000,Kattendijkdok-Westkaai,81/1007,1007,1.0,,429000.0,0.0,1.0,12.0,0.0,0.0,GOOD,0.0,0.0,0.0,,95.0,,UnderOption,A
11104,4.0,HOUSE,HOUSE,Humbeek,1851,Burgemeester Jan Willemsstraat,8,,0.0,3.0,460000.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,192.0,176.0,192.0,,A
11105,2.0,HOUSE,HOUSE,Beernem,8730,Parkstraat,102,,0.0,,550000.0,0.0,1.0,,0.0,0.0,GOOD,1.0,200.0,0.0,521.0,172.0,521.0,,C
11106,3.0,HOUSE,HOUSE,Buggenhout,9255,Hoge Jan,30,,0.0,4.0,695000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,1.0,900.0,217.0,900.0,,C
11107,6.0,HOUSE,COUNTRY_COTTAGE,LONDERZEEL,1840,Kruisheide,14,,1.0,4.0,1190000.0,0.0,0.0,0.0,1.0,1.0,TO_BE_DONE_UP,0.0,0.0,0.0,17000.0,500.0,17000.0,,D
11108,5.0,HOUSE,HOUSE,CHÂTILLON,6747,Rue du Trou de la Faunette,2,,0.0,4.0,580000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,1080.0,220.0,1080.0,UnderOption,B
11109,4.0,HOUSE,HOUSE,RONSE,9600,Zonnestraat,377,,1.0,3.0,595000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,1120.0,240.0,1120.0,,A
11110,2.0,HOUSE,BUNGALOW,Écaussinnes,7190,Rue De Bouleng,47A,,1.0,4.0,295000.0,0.0,1.0,1.0,1.0,1.0,TO_BE_DONE_UP,1.0,1763.0,0.0,1763.0,224.0,1763.0,UnderOption,F
11113,3.0,HOUSE,HOUSE,EREZÉE,6997,Rue de la Hazalle,5,,0.0,4.0,385000.0,0.0,0.0,0.0,1.0,1.0,TO_RENOVATE,0.0,0.0,0.0,1750.0,180.0,1750.0,,G
11114,4.0,HOUSE,HOUSE,Eke,9810,Albert Claeysstraat,2,,1.0,,425000.0,0.0,1.0,,0.0,0.0,,0.0,0.0,0.0,852.0,210.0,852.0,,D
11118,2.0,APARTMENT,APARTMENT,Gent,9000,Floraliënlaan,11 bus 502,502,1.0,,517000.0,0.0,1.0,15.0,0.0,0.0,,0.0,0.0,0.0,,126.0,,,C
11119,3.0,APARTMENT,APARTMENT,Sint-Idesbald,8670,Strandlaan,179,201,1.0,3.0,495000.0,1.0,1.0,10.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,105.0,,,B
11121,3.0,HOUSE,HOUSE,Malle,2390,Den Mostheuvel,16,,0.0,4.0,990000.0,0.0,1.0,24.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,1236.0,233.0,1236.0,,A
11122,3.0,HOUSE,VILLA,Colfontaine,7340,Rue de la Planquette,40,,1.0,4.0,349500.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,4100.0,169.0,4100.0,,D
11123,3.0,HOUSE,HOUSE,Oosterzele,9860,Zesde Liniestraat,14,,0.0,4.0,655000.0,0.0,1.0,,0.0,0.0,AS_NEW,0.0,0.0,0.0,348.0,180.0,348.0,,A
11124,4.0,HOUSE,VILLA,Middelburg,9992,Langeweg,10,,0.0,,975000.0,0.0,0.0,0.0,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,2369.0,433.0,2369.0,,F
11126,2.0,APARTMENT,DUPLEX,Berlare,9290,Dorp,56,a,1.0,3.0,245000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,109.0,,,D
11127,2.0,APARTMENT,APARTMENT,Mechelen,2800,Raghenoplein,4,102,1.0,,265000.0,0.0,1.0,,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,75.0,,,B
11128,3.0,APARTMENT,GROUND_FLOOR,Brasschaat,2930,Eksterlaan,2,0001,0.0,,319000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,87.0,,,C
11129,2.0,APARTMENT,DUPLEX,Uccle,1180,Rue De Stalle-Stallestraat,93,,1.0,2.0,349000.0,0.0,1.0,27.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,95.0,,,D
11130,3.0,APARTMENT,APARTMENT,Sint-Andries,8200,Torhoutse Steenweg,249,3.02,0.0,,405000.0,0.0,1.0,9.0,0.0,0.0,GOOD,0.0,0.0,0.0,,124.0,,,
11131,2.0,APARTMENT,APARTMENT,TURNHOUT,2300,Merode-Center,21,14,1.0,2.0,149000.0,0.0,1.0,,0.0,0.0,TO_RENOVATE,0.0,0.0,0.0,,110.0,,UnderOption,B
11132,1.0,APARTMENT,PENTHOUSE,Wavre,1300,Place des Carmes,8,301,1.0,3.0,173000.0,0.0,1.0,30.0,0.0,0.0,GOOD,0.0,0.0,0.0,,58.0,,UnderOption,G
11133,2.0,APARTMENT,APARTMENT,HOBOKEN,2660,klaverbladdreef,2,2v,1.0,2.0,199000.0,0.0,1.0,2.0,0.0,0.0,GOOD,0.0,0.0,0.0,,82.0,,UnderOption,B
11134,1.0,APARTMENT,APARTMENT,Vilvoorde,1800,Twee Leeuwenweg,22,1.2,1.0,,199500.0,0.0,1.0,7.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,51.0,,UnderOption,A
11135,2.0,APARTMENT,APARTMENT,TURNHOUT,2300,Collegestraat,52,8,1.0,2.0,220000.0,0.0,1.0,,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,78.0,,,B
11136,1.0,APARTMENT,APARTMENT,WILLEBROEK,2830,Vaartstraat,180,,1.0,2.0,224000.0,0.0,1.0,12.0,0.0,0.0,GOOD,0.0,0.0,0.0,,54.0,,,D
11137,2.0,APARTMENT,APARTMENT,GANSHOREN,1083,Avenue de l'Exposition Universelle,74,10,1.0,3.0,225000.0,0.0,1.0,3.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,93.0,,UnderOption,G
11138,2.0,APARTMENT,APARTMENT,DEERLIJK,8540,Waregemstraat,533,,0.0,,229500.0,0.0,1.0,30.0,0.0,0.0,GOOD,0.0,0.0,0.0,,89.0,,,A
11139,2.0,APARTMENT,APARTMENT,Turnhout,2300,Rubensstraat,161,2,1.0,2.0,249000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,105.0,,UnderOption,B
11140,2.0,APARTMENT,APARTMENT,VOSSELAAR,2350,Koolhof,19,5,1.0,4.0,249000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,,136.0,,,C
11141,2.0,APARTMENT,APARTMENT,Antwerpen,2060,Dambruggestraat,343,301,1.0,2.0,259000.0,0.0,1.0,10.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,65.0,,UnderOption,A
11142,2.0,APARTMENT,APARTMENT,Anderlecht,1070,Rue Van Soust,117,,1.0,,270000.0,1.0,1.0,8.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,75.0,,,D
11143,1.0,APARTMENT,APARTMENT,Oudenaarde,9700,Desiré Waelkensstraat,60,0206,0.0,2.0,275000.0,0.0,1.0,5.0,0.0,0.0,GOOD,0.0,0.0,0.0,,65.0,,,A
11145,2.0,APARTMENT,APARTMENT,Schaerbeek,1030,Rue du Tilleul,156,,1.0,2.0,295000.0,0.0,1.0,6.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,75.0,,UnderOption,C
11146,1.0,APARTMENT,APARTMENT,Woluwe-Saint-Lambert,1200,Allée Louise Van Den Plas,1,D12,1.0,,295000.0,0.0,1.0,4.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,65.0,,UnderOption,B
11147,2.0,APARTMENT,APARTMENT,DUFFEL,2570,Nieuwstraat,2,3,1.0,,298000.0,0.0,1.0,4.0,0.0,0.0,GOOD,0.0,0.0,0.0,,81.0,,UnderOption,A
11148,2.0,APARTMENT,APARTMENT,Brussel,1000,Rue Aux Choux - Koolstraat,30,,1.0,3.0,330000.0,0.0,1.0,19.0,0.0,0.0,GOOD,0.0,0.0,0.0,,107.0,,UnderOption,C
11149,2.0,APARTMENT,APARTMENT,Aalter,9880,Stationsstraat,79,1A,1.0,,379000.0,0.0,1.0,14.0,0.0,0.0,GOOD,0.0,0.0,0.0,,93.0,,UnderOption,A
11150,3.0,APARTMENT,APARTMENT,Bruxelles,1000,Quai des Usines,155,4.04,1.0,2.0,410000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,125.0,,,D
11151,2.0,APARTMENT,APARTMENT,Ixelles,1050,Rue Jenner - Jennerstraat,3,,1.0,2.0,410000.0,1.0,1.0,5.0,0.0,0.0,GOOD,1.0,100.0,0.0,,80.0,,UnderOption,E
11152,3.0,APARTMENT,APARTMENT,Waterloo,1410,Avenue Marengo,5,,1.0,2.0,420000.0,0.0,1.0,8.0,0.0,0.0,JUST_RENOVATED,0.0,0.0,0.0,,115.0,,UnderOption,B
11153,2.0,APARTMENT,APARTMENT,Schaerbeek,1030,Rue Marcel Marien,4,,1.0,3.0,430000.0,0.0,1.0,10.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,100.0,,UnderOption,C
11154,2.0,APARTMENT,DUPLEX,Saint-Gilles - Sint-Gillis,1060,Rue De Danemark - Denemarkenstraat,70,,1.0,2.0,450000.0,0.0,1.0,20.0,0.0,0.0,GOOD,0.0,0.0,0.0,,110.0,,UnderOption,B
11155,2.0,APARTMENT,APARTMENT,Knokke,8300,De Judestraat,109,,1.0,2.0,490000.0,0.0,1.0,7.0,0.0,0.0,GOOD,0.0,0.0,0.0,,87.0,,,B
11156,2.0,APARTMENT,PENTHOUSE,Evere,1140,Avenue Léon Grosjean - Léon Grosjeanlaan,112,C41,1.0,3.0,530000.0,1.0,1.0,42.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,121.0,,,C
11157,2.0,APARTMENT,GROUND_FLOOR,Forest,1190,place de l'altitude cents,14,,0.0,,600000.0,0.0,1.0,50.0,1.0,1.0,AS_NEW,1.0,300.0,0.0,,135.0,,,E
11158,3.0,APARTMENT,APARTMENT,Auderghem,1160,Clos Albert Crommelynck,6,,1.0,2.0,725000.0,0.0,1.0,13.0,0.0,0.0,TO_BE_DONE_UP,0.0,0.0,0.0,,165.0,,UnderOption,C
11159,3.0,APARTMENT,APARTMENT,Saint-Gilles,1060,Rue de Mérode,127,,1.0,,765000.0,0.0,1.0,27.0,0.0,0.0,GOOD,0.0,0.0,0.0,,254.0,,,C
11160,1.0,APARTMENT,APARTMENT,Leuven,3000,Bondgenotenlaan,148,0201,1.0,2.0,435000.0,0.0,1.0,30.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,73.0,,,A
11161,3.0,HOUSE,HOUSE,DESTELBERGEN,9070,Kouterstraat,339,,1.0,4.0,440000.0,0.0,1.0,,0.0,0.0,GOOD,0.0,0.0,0.0,0.0,180.0,0.0,,C
11162,4.0,HOUSE,HOUSE,MELDEN,9700,Meldenstraat,103 bis,,1.0,,769000.0,0.0,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1404.0,219.0,1404.0,,A
11163,3.0,HOUSE,VILLA,Puurs,2870,Louis Van Campenhoutstraat,58,,1.0,4.0,1169000.0,0.0,0.0,0.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,0.0,250.0,0.0,,A+
11165,2.0,APARTMENT,APARTMENT,Liège,4000,Rue D'ans,15,1A,1.0,2.0,199000.0,0.0,1.0,7.0,0.0,0.0,GOOD,0.0,0.0,0.0,,99.0,,,C
11166,2.0,APARTMENT,PENTHOUSE,Middelkerke,8430,Zeedijk,22,,0.0,2.0,300000.0,0.0,1.0,110.0,0.0,0.0,GOOD,0.0,0.0,0.0,,113.0,,,D
11167,2.0,APARTMENT,PENTHOUSE,Wellen,3830,Dorpsstraat,63A,7,1.0,,380000.0,0.0,1.0,16.0,0.0,0.0,AS_NEW,0.0,0.0,0.0,,159.0,,,B
11169,2.0,APARTMENT,APARTMENT,Veurne,8630,Zuidburgweg,107,,0.0,,565077.0,0.0,1.0,31.0,0.0,0.0,GOOD,0.0,0.0,0.0,,,,,
11170,2.0,APARTMENT,APARTMENT,HERENTALS,2200,Stationsplein,59,301,1.0,3.0,179000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,57.0,,UnderOption,C
11171,3.0,APARTMENT,APARTMENT,GENK,3600,Landwaartslaan,19,11,0.0,3.0,229000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,120.0,,UnderOption,B
11172,3.0,APARTMENT,APARTMENT,EVERE,1140,Avenue du renouveau,29,,1.0,,250000.0,0.0,1.0,12.0,0.0,0.0,GOOD,0.0,0.0,0.0,,75.0,,UnderOption,F
11173,1.0,APARTMENT,APARTMENT,Oostende,8400,Van Iseghemlaan,103,0305,0.0,,255000.0,0.0,0.0,0.0,0.0,0.0,GOOD,0.0,0.0,0.0,,90.0,,,A
